Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,MwA
2023/04/18T13:56:18.331457,-118.501607043,-49.304627348,1371.0760887,46.510533385831,8.475823857931,-4.42
2023/04/18T15:11:15.692721,-95.917319139,-43.2724401704,1391.3080558,46.510584954805,8.476119123372,-4.3
2023/04/18T16:15:02.020872,-102.792118681,-49.1089455073,1379.5834722,46.510533276358,8.476028554619,-4.33
2023/04/18T16:30:11.417621,-93.9282480637,-46.216683663,1393.4691867,46.510558234879,8.476144529635,-4.26
2023/04/18T17:00:28.207449,-112.062662883,-48.0195905222,1375.4350207999998,46.510544178077,8.475907965557,-3.72
2023/04/18T17:06:28.812970,-86.7618988254,-39.9500220406,1387.1569743,46.510613751308,8.476238974092,-4.03
2023/04/18T17:08:47.376530,-98.639311681,-50.043735408,1377.0710149000001,46.510524374743,8.476082497135,-4.2
2023/04/18T17:18:58.787186,-92.8788181171,-47.778913036,1398.065057,46.510544057187,8.476157931798,-3.67
2023/04/18T17:19:58.322598,-103.346071594,-51.7628216653,1371.4244646,46.510509472705,8.476020881993,-4.03
2023/04/18T17:20:11.686958,-97.7304783068,-49.2414348915,1377.841036,46.51053148306,8.476094475547,-4.09
2023/04/18T17:20:19.624163,-90.8335909084,-46.8717723819,1398.4992871,46.510551973427,8.476184733375,-4.31
2023/04/18T17:21:07.440166,-92.9773727488,-48.0689791651,1382.7267735,46.510541462853,8.476156600499,-4.23
2023/04/18T17:28:53.237393,-87.1835709577,-38.1544920437,1396.6247578999998,46.510629950057,8.476233788191,-4.54
2023/04/18T17:29:26.606217,-99.9159912094,-50.7781102157,1376.5714042999998,46.510517921095,8.476065738052,-4.39
2023/04/18T17:30:27.415044,-92.8427045089,-47.7775490098,1382.3836522,46.510544068267,8.476158405228,-4.23
2023/04/18T17:33:29.023159,-96.8281164044,-45.7680394913,1391.1599012,46.510562615681,8.476106827582,-4.43
2023/04/18T17:33:33.178058,-92.4864283064,-47.8183602369,1381.6479630000001,46.510543658951,8.47616303992,-4.32
2023/04/18T17:34:30.578789,-92.6148218098,-43.7567755091,1394.2614733,46.510580204951,8.476162064667,-4.15
